"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00168067","RUSTON LA TECH, LA US","1960-06-07","0.47","0.0","0.0","94","67","77"
"USC00168067","RUSTON LA TECH, LA US","1960-06-08","0.80","0.0","0.0","92","64","71"
"USC00168067","RUSTON LA TECH, LA US","1960-06-09","0.00","0.0","0.0","89","63","75"
"USC00168067","RUSTON LA TECH, LA US","1960-06-10","0.00","0.0","0.0","92","66","80"
"USC00168067","RUSTON LA TECH, LA US","1960-06-11","0.00","0.0","0.0","91","66","79"
"USC00168067","RUSTON LA TECH, LA US","1960-06-12","0.00","0.0","0.0","90","61","79"
"USC00168067","RUSTON LA TECH, LA US","1960-06-13","0.67","0.0","0.0","90","65","70"
"USC00168067","RUSTON LA TECH, LA US","1960-06-14","0.02","0.0","0.0","85","64","73"
"USC00168067","RUSTON LA TECH, LA US","1960-06-15","0.00","0.0","0.0","86","61","75"
"USC00168067","RUSTON LA TECH, LA US","1960-06-16","0.00","0.0","0.0","93","69","80"
"USC00168067","RUSTON LA TECH, LA US","1960-06-17","0.08","0.0","0.0","91","64","74"
"USC00168067","RUSTON LA TECH, LA US","1960-06-18","0.00","0.0","0.0","86","55","75"
"USC00168067","RUSTON LA TECH, LA US","1960-06-19","0.00","0.0","0.0","88","58","76"
"USC00168067","RUSTON LA TECH, LA US","1960-06-20","0.00","0.0","0.0","90","62","79"
"USC00168067","RUSTON LA TECH, LA US","1960-06-21","0.00","0.0","0.0","95","65","84"
"USC00168067","RUSTON LA TECH, LA US","1960-06-22","0.00","0.0","0.0","97","71","82"
"USC00168067","RUSTON LA TECH, LA US","1960-06-23","0.00","0.0","0.0","97","70","80"
"USC00168067","RUSTON LA TECH, LA US","1960-06-24","0.00","0.0","0.0","96","70","80"
"USC00168067","RUSTON LA TECH, LA US","1960-06-25","0.64","0.0","0.0","92","68","74"
"USC00168067","RUSTON LA TECH, LA US","1960-06-26","1.45","0.0","0.0","79","66","76"
"USC00168067","RUSTON LA TECH, LA US","1960-06-27","0.73","0.0","0.0","86","70","79"
"USC00168067","RUSTON LA TECH, LA US","1960-06-28","0.00","0.0","0.0","91","66","88"
"USC00168067","RUSTON LA TECH, LA US","1960-06-29","0.00","0.0","0.0","92","69","80"
"USC00168067","RUSTON LA TECH, LA US","1960-06-30","0.00","0.0","0.0","93","70","80"
"USC00168067","RUSTON LA TECH, LA US","1960-07-01","0.00","0.0","0.0","93","68","81"
"USC00168067","RUSTON LA TECH, LA US","1960-07-02","0.00","0.0","0.0","94","71","82"
"USC00168067","RUSTON LA TECH, LA US","1960-07-03","0.00","0.0","0.0","94","70","83"
"USC00168067","RUSTON LA TECH, LA US","1960-07-04","0.00","0.0","0.0","94","71","83"
"USC00168067","RUSTON LA TECH, LA US","1960-07-05","0.00","0.0","0.0","94","71","81"
"USC00168067","RUSTON LA TECH, LA US","1960-07-06","0.00","0.0","0.0","87","66","77"
"USC00168067","RUSTON LA TECH, LA US","1960-07-07","0.00","0.0","0.0","90","65","77"
"USC00168067","RUSTON LA TECH, LA US","1960-07-08","0.00","0.0","0.0","90","63","76"
"USC00168067","RUSTON LA TECH, LA US","1960-07-09","0.00","0.0","0.0","91","63","76"
"USC00168067","RUSTON LA TECH, LA US","1960-07-10","0.00","0.0","0.0","96","67","87"
"USC00168067","RUSTON LA TECH, LA US","1960-07-11","0.00","0.0","0.0","98","67","83"
"USC00168067","RUSTON LA TECH, LA US","1960-07-12","0.00","0.0","0.0","99","74","85"
"USC00168067","RUSTON LA TECH, LA US","1960-07-13","0.00","0.0","0.0","101","71","85"
"USC00168067","RUSTON LA TECH, LA US","1960-07-14","0.32","0.0","0.0","102","69","80"
"USC00168067","RUSTON LA TECH, LA US","1960-07-15","0.00","0.0","0.0","92","67","76"
"USC00168067","RUSTON LA TECH, LA US","1960-07-16","0.00","0.0","0.0","93","65","78"
"USC00168067","RUSTON LA TECH, LA US","1960-07-17","0.00","0.0","0.0","94","64","77"
"USC00168067","RUSTON LA TECH, LA US","1960-07-18","0.05","0.0","0.0","95","63","75"
"USC00168067","RUSTON LA TECH, LA US","1960-07-19","0.23","0.0","0.0","91","63","76"
"USC00168067","RUSTON LA TECH, LA US","1960-07-20","0.50","0.0","0.0","89","66","76"
"USC00168067","RUSTON LA TECH, LA US","1960-07-21","0.00","0.0","0.0","92","66","81"
"USC00168067","RUSTON LA TECH, LA US","1960-07-22","0.00","0.0","0.0","96","66","84"
"USC00168067","RUSTON LA TECH, LA US","1960-07-23","0.00","0.0","0.0","96","70","84"
"USC00168067","RUSTON LA TECH, LA US","1960-07-24","0.00","0.0","0.0","97","69","85"
"USC00168067","RUSTON LA TECH, LA US","1960-07-25","0.00","0.0","0.0","96","70","83"
"USC00168067","RUSTON LA TECH, LA US","1960-07-26","0.00","0.0","0.0","98","69","84"
"USC00168067","RUSTON LA TECH, LA US","1960-07-27","0.53","0.0","0.0","99","66","83"
"USC00168067","RUSTON LA TECH, LA US","1960-07-28","0.00","0.0","0.0","100","68","80"
"USC00168067","RUSTON LA TECH, LA US","1960-07-29","0.17","0.0","0.0","99","68","83"
"USC00168067","RUSTON LA TECH, LA US","1960-07-30","0.00","0.0","0.0","98","69","88"
"USC00168067","RUSTON LA TECH, LA US","1960-07-31","0.00","0.0","0.0","97","72","77"
"USC00168067","RUSTON LA TECH, LA US","1960-08-01","0.12","0.0","0.0","97","62","77"
"USC00168067","RUSTON LA TECH, LA US","1960-08-02","0.00","0.0","0.0","97","66","81"
"USC00168067","RUSTON LA TECH, LA US","1960-08-03","0.01","0.0","0.0","95","69","79"
"USC00168067","RUSTON LA TECH, LA US","1960-08-04","0.00","0.0","0.0","97","70","84"
"USC00168067","RUSTON LA TECH, LA US","1960-08-05","0.00","0.0","0.0","98","69","82"
"USC00168067","RUSTON LA TECH, LA US","1960-08-06","0.00","0.0","0.0","96","68","84"
"USC00168067","RUSTON LA TECH, LA US","1960-08-07","0.00","0.0","0.0","100","68","85"
"USC00168067","RUSTON LA TECH, LA US","1960-08-08","0.00","0.0","0.0","99","67","86"
"USC00168067","RUSTON LA TECH, LA US","1960-08-09","0.07","0.0","0.0","97","68","83"
"USC00168067","RUSTON LA TECH, LA US","1960-08-10","0.00","0.0","0.0","97","70","80"
"USC00168067","RUSTON LA TECH, LA US","1960-08-11","1.34","0.0","0.0","91","69","73"
"USC00168067","RUSTON LA TECH, LA US","1960-08-12","0.44","0.0","0.0","85","65","72"
"USC00168067","RUSTON LA TECH, LA US","1960-08-13","0.00","0.0","0.0","85","65","74"
"USC00168067","RUSTON LA TECH, LA US","1960-08-14","0.00","0.0","0.0","86","70","73"
"USC00168067","RUSTON LA TECH, LA US","1960-08-15","0.04","0.0","0.0","79","70","74"
"USC00168067","RUSTON LA TECH, LA US","1960-08-16","0.02","0.0","0.0","85","70","81"
"USC00168067","RUSTON LA TECH, LA US","1960-08-17","0.00","0.0","0.0","91","70","79"
"USC00168067","RUSTON LA TECH, LA US","1960-08-18","0.00","0.0","0.0","91","70","78"
"USC00168067","RUSTON LA TECH, LA US","1960-08-19","0.00","0.0","0.0","91","71","77"
"USC00168067","RUSTON LA TECH, LA US","1960-08-20","0.03","0.0","0.0","91","71","81"
"USC00168067","RUSTON LA TECH, LA US","1960-08-21","0.00","0.0","0.0","92","74","80"
"USC00168067","RUSTON LA TECH, LA US","1960-08-22","0.93","0.0","0.0","86","70","78"
"USC00168067","RUSTON LA TECH, LA US","1960-08-23","0.17","0.0","0.0","88","71","78"
"USC00168067","RUSTON LA TECH, LA US","1960-08-24","0.00","0.0","0.0","92","71","81"
"USC00168067","RUSTON LA TECH, LA US","1960-08-25","0.00","0.0","0.0","91","68","80"
"USC00168067","RUSTON LA TECH, LA US","1960-08-26","0.00","0.0","0.0","93","71","76"
"USC00168067","RUSTON LA TECH, LA US","1960-08-27","0.47","0.0","0.0","90","69","77"
"USC00168067","RUSTON LA TECH, LA US","1960-08-28","0.00","0.0","0.0","89","68","78"
"USC00168067","RUSTON LA TECH, LA US","1960-08-29","0.00","0.0","0.0","87","70","78"
"USC00168067","RUSTON LA TECH, LA US","1960-08-30","0.16","0.0","0.0","88","69","75"
"USC00168067","RUSTON LA TECH, LA US","1960-08-31","0.00","0.0","0.0","91","70","79"
"USC00168067","RUSTON LA TECH, LA US","1960-09-01","0.17","0.0","0.0","92","71","80"
"USC00168067","RUSTON LA TECH, LA US","1960-09-02","0.74","0.0","0.0","92","70","82"
"USC00168067","RUSTON LA TECH, LA US","1960-09-03","0.00","0.0","0.0","92","70","79"
"USC00168067","RUSTON LA TECH, LA US","1960-09-04","0.00","0.0","0.0","93","70","83"
"USC00168067","RUSTON LA TECH, LA US","1960-09-05","0.00","0.0","0.0","95","71","82"
"USC00168067","RUSTON LA TECH, LA US","1960-09-06","0.00","0.0","0.0","95","71","82"
"USC00168067","RUSTON LA TECH, LA US","1960-09-07","0.03","0.0","0.0","92","69","76"
"USC00168067","RUSTON LA TECH, LA US","1960-09-08","0.00","0.0","0.0","95","71","81"
"USC00168067","RUSTON LA TECH, LA US","1960-09-09","0.00","0.0","0.0","94","70","75"
"USC00168067","RUSTON LA TECH, LA US","1960-09-10","0.01","0.0","0.0","89","71","73"
"USC00168067","RUSTON LA TECH, LA US","1960-09-11","0.12","0.0","0.0","81","65","68"
"USC00168067","RUSTON LA TECH, LA US","1960-09-12","0.00","0.0","0.0","81","52","71"
