"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-06-06","0.00","0.0","0.0","72","44","47"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-06-07","0.00","0.0","0.0","71","44","48"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-06-08","0.00","0.0","0.0","79","48","62"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-06-09","0.00","0.0","0.0","86","48","64"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-06-10","0.00","0.0","0.0","89","63","69"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-06-11","0.00","0.0","0.0","92","68","72"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-06-12","0.12","0.0","0.0","88","71","73"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-06-13","0.01","0.0","0.0","91","70","73"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-06-14","0.08","0.0","0.0","90","70","74"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-06-15","0.91","0.0","0.0","89","65","66"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-06-16","0.00","0.0","0.0","82","66","75"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-06-17","2.43","0.0","0.0","82","62","65"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-06-18","0.20","0.0","0.0","77","60","63"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-06-19","0.00","0.0","0.0","71","56","51"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-06-20","0.00","0.0","0.0","81","56","69"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-06-21","0.60","0.0","0.0","88","65","65"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-06-22","0.00","0.0","0.0","81","63","66"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-06-23","0.00","0.0","0.0","86","65","71"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-06-24","0.06","0.0","0.0","89","65","69"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-06-25","0.87","0.0","0.0","86","66","70"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-06-26","0.00","0.0","0.0","86","66","68"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-06-27","0.17","0.0","0.0","81","64","67"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-06-28","0.00","0.0","0.0","80","55","60"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-06-29","0.00","0.0","0.0","79","57","65"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-06-30","0.00","0.0","0.0","80","54","56"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-07-01","0.00","0.0","0.0","79","55","59"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-07-02","0.00","0.0","0.0","84","59","65"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-07-03","0.00","0.0","0.0","86","66","77"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-07-04","0.22","0.0","0.0","88","69","73"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-07-05","0.60","0.0","0.0","88","69","73"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-07-06","0.00","0.0","0.0","85","71","74"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-07-07","0.00","0.0","0.0","88","62","66"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-07-08","0.00","0.0","0.0","83","57","60"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-07-09","0.00","0.0","0.0","85","60","66"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-07-10","0.00","0.0","0.0","88","63","75"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-07-11","0.26","0.0","0.0","89","69","71"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-07-12","0.13","0.0","0.0","85","67","70"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-07-13","0.00","0.0","0.0","84","67","68"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-07-14","0.00","0.0","0.0","87","67","71"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-07-15","0.00","0.0","0.0","88","64","68"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-07-16","0.00","0.0","0.0","82","57","66"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-07-17","0.00","0.0","0.0","81","60","65"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-07-18","0.00","0.0","0.0","85","62","71"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-07-19","0.39","0.0","0.0","86","62","64"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-07-20","0.00","0.0","0.0","75","60","63"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-07-21","0.00","0.0","0.0","77","60","66"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-07-22","0.00","0.0","0.0","79","53","57"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-07-23","0.00","0.0","0.0","78","53","59"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-07-24","0.00","0.0","0.0","78","55","59"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-07-25","0.00","0.0","0.0","81","53","53"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-07-26","0.00","0.0","0.0","81","53","59"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-07-27","0.00","0.0","0.0","86","59","66"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-07-28","0.00","0.0","0.0","86","63","72"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-07-29","0.03","0.0","0.0","85","66","69"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-07-30","1.22","0.0","0.0","74","65","67"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-07-31","0.00","0.0","0.0","82","65","67"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-08-01","0.00","0.0","0.0","79","63","63"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-08-02","0.00","0.0","0.0","86","63","67"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-08-03","0.58","0.0","0.0","87","63","67"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-08-04","0.00","0.0","0.0","82","62","65"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-08-05","0.00","0.0","0.0","81","58","64"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-08-06","0.11","0.0","0.0","80","62","76"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-08-07","1.80","0.0","0.0","88","65","71"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-08-08","0.15","0.0","0.0","85","68","71"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-08-09","0.04","0.0","0.0","82","68","78"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-08-10","0.14","0.0","0.0","91","64","64"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-08-11","0.00","0.0","0.0","84","59","63"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-08-12","0.00","0.0","0.0","83","57","60"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-08-13","0.00","0.0","0.0","82","54","56"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-08-14","0.00","0.0","0.0","81","56","64"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-08-15","0.00","0.0","0.0","86","61","70"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-08-16","0.00","0.0","0.0","90","68","74"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-08-17","0.00","0.0","0.0","85","63","76"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-08-18","1.25","0.0","0.0","93","64","68"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-08-19","0.00","0.0","0.0","80","55","58"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-08-20","0.00","0.0","0.0","80","53","53"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-08-21","0.00","0.0","0.0","75","55","58"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-08-22","0.00","0.0","0.0","82","53","69"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-08-23","0.10","0.0","0.0","80","70","66"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-08-24","0.08","0.0","0.0","85","66","70"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-08-25","0.00","0.0","0.0","83","57","61"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-08-26","0.00","0.0","0.0","84","58","62"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-08-27","0.10","0.0","0.0","80","62","62"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-08-28","0.00","0.0","0.0","84","63","64"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-08-29","0.00","0.0","0.0","83","63","69"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-08-30","0.00","0.0","0.0","87","66","71"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-08-31","0.00","0.0","0.0","90","65","68"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-09-01","0.00","0.0","0.0","90","65","69"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-09-02","0.00","0.0","0.0","91","66","70"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-09-03","0.00","0.0","0.0","91","67","70"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-09-04","1.78","0.0","0.0","91","65","66"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-09-05","0.00","0.0","0.0","78","54","55"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-09-06","0.00","0.0","0.0","73","50","52"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-09-07","0.00","0.0","0.0","81","50","62"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-09-08","0.00","0.0","0.0","81","60","81"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-09-09","0.00","0.0","0.0","79","66","70"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-09-10","0.21","0.0","0.0","81","68","71"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-09-11","1.87","0.0","0.0","75","68","70"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-09-12","1.37","0.0","0.0","81","62","62"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-09-13","0.00","0.0","0.0","78","51","49"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-09-14","0.00","0.0","0.0","77","50","55"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-09-15","0.03","0.0","0.0","78","48","48"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-09-16","0.00","0.0","0.0","68","40","44"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-09-17","0.00","0.0","0.0","68","42","47"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-09-18","0.00","0.0","0.0","74","46","53"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-09-19","0.00","0.0","0.0","81","51","56"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-09-20","0.00","0.0","0.0","85","55","65"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-09-21","0.85","0.0","0.0","84","48","50"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-09-22","0.00","0.0","0.0","67","44","52"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-09-23","0.00","0.0","0.0","82","50","71"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-09-24","0.64","0.0","0.0","70","58","60"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-09-25","0.06","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-09-26","2.59","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-09-27","0.00","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-09-28","0.00","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-09-29","0.00","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-09-30","0.00","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-10-01","0.00","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-10-02","0.00","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-10-03","0.00","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-10-04","0.00","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-10-05","4.15","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-10-06","0.45","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-10-07","0.00","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-10-08","0.00",,"0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-10-09","0.00","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-10-10","0.00","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-10-11","0.00","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-10-12","0.00","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-10-13","0.00","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-10-14","0.00","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-10-15","0.00","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-10-16","0.00","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-10-17","1.22","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-10-18","0.00","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-10-19","0.00","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-10-20","0.00","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-10-21","0.00","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-10-22","0.00","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-10-23","0.00","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-10-24","0.00","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-10-25","0.00","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-10-26","0.00","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-10-27","0.00","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-10-28","0.00","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-10-29","0.00","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-10-30","0.00","0.0","0.0",,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-10-31","0.00","0.0","0.0","69","54","54"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-11-01","0.00","0.0","0.0","74","54","54"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-11-02","0.00","0.0","0.0","76","54","59"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-11-03","0.12","0.0","0.0","74","57","57"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-11-04","0.00","0.0","0.0","66","47","47"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-11-05","0.00","0.0","0.0","57","36","40"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-11-06","0.00","0.0","0.0","59","40","45"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-11-07","0.45","0.0","0.0","56","44","56"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-11-08","0.00","0.0","0.0","67","45","46"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-11-09","1.41","0.0","0.0","61","45","61"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-11-10","0.32","0.0","0.0","66","35","35"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-11-11","0.00","0.0","0.0","41","35","35"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-11-12","0.00","0.0","0.0","51","35","38"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-11-13","0.25","0.0","0.0","56","38","44"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-11-14","0.00","0.0","0.0","45","33","33"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-11-15","0.00","0.0","0.0","37","28","28"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-11-16","0.00","0.0","0.0","44","29","43"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-11-17","0.00","0.0","0.0","52","26","26"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-11-18","0.00","0.0","0.0","33","24","24"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-11-19","0.00","0.0","0.0","38","22","26"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-11-20","0.00","0.0","0.0","45","26","28"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-11-21","0.00","0.0","0.0","28","17","18"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-11-22","0.00","0.0","0.0","27","18","19"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-11-23","0.00","0.0","0.0","39","18","24"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-11-24","0.00","0.0","0.0","41","24","29"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-11-25","0.55","0.0","0.0","47","28","40"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-11-26","0.35","0.0","0.0","48","38","38"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-11-27","0.00","0.0","0.0","41","30","30"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-11-28","0.00","0.0","0.0","33","28","28"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-11-29","0.00","0.0","0.0","47","28","35"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-11-30","0.05","0.0","0.0","45","32","33"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-12-01","0.00","0.0","0.0","38","33","33"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-12-02","0.02","0.0","0.0","38","30","31"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-12-03","0.00","0.0","0.0","31","22","22"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-12-04","0.00","0.0","0.0","37","22","23"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-12-05","0.00","0.0","0.0","34","23","27"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-12-06","0.00","0.0","0.0","27","15","16"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-12-07","0.00","0.0","0.0","27","16","26"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-12-08","0.00","0.0","0.0","42","25","32"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.1742","-86.5214","253.0","2000-12-09","0.00","0.0","0.0","35","17","19"
